item,itemLabel,startDate,endDate,psid
Q20899917,Ángel Liberal Lucini,1984-01-11,1986-10-31,Q20899917-94787406-2290-4F78-BBF2-F7323D2112E2
Q24280194,Gonzalo Puigcerver Romá,1986-01-01,1990-01-01,Q24280194-1f2cf1d5-4c8d-7cc9-0d95-a06f4b6d64d5
Q26215638,Gonzalo Rodríguez Martín-Granizo,1990-01-01,1992-01-01,Q26215638-4282c443-4f6a-45e4-1f59-d168bf8fec6d
Q27495887,José Rodrigo Rodrigo,1992-12-23,1996-07-26,Q27495887-fd246cc1-46b5-9c31-11ee-046db4af76f4
Q29018615,Fernando Alejandre Martínez,2017-03-24,2020-01-15,Q29018615-7b169232-4192-3fe9-bbd9-f91088b9c415
Q29063103,Teodoro Esteban López Calderón,2021-01-27,,Q29063103-e4aea499-495b-8556-c46b-7a2cddb00098
Q3125146,José Julio Rodríguez Fernández,2008-07-18,2011-12-30,Q3125146-5ff69b14-4970-2070-0b63-8d4e93899be6
Q5859605,Fernando García Sánchez,2011-12-30,2017-03-24,Q5859605-fc51cb4a-4b59-016e-e09c-40cee88faffc
Q60646145,Santiago Valderas Cañestro,1996-07-26,2000-12-15,Q60646145-99020464-44ce-6242-790e-3315fd6ec9b9
Q60647131,Antonio Moreno Barberá,2000-12-15,2004-06-25,Q60647131-f3a519e2-4f6d-bfd4-83dd-c71358b084fc
Q82053806,Miguel Ángel Villarroya Vilalta,2020-01-15,2021-01-27,Q82053806-ee9b1416-4718-b4c4-3e58-a9b4ee4aeba7
Q8963212,Félix Sanz Roldán,2004-06-26,2008-07-19,Q8963212-c1b96811-498c-986c-fff3-45fa4a55a172
