item,itemLabel,startDate,endDate
Q55194017,Jesús Cardenal Fernández,1997-05-16,2004-04-22
Q3009637,Cándido Conde-Pumpido,2004-04-22,2011-12-11
Q5819771,Eduardo Torres-Dulce,2011-12-11,2014-12-19
Q43371224,Luis Navajas Ramos,2014-12-20,2015-01-10
Q18647999,Consuelo Madrigal,2015-01-10,2016-11-05
Q43371224,Luis Navajas Ramos,2016-11-05,2016-11-26
Q27828509,José Manuel Maza,2016-11-26,2017-11-18
Q43371224,Luis Navajas Ramos,2017-11-18,2017-12-11
Q43526500,Julián Sánchez Melgar,2017-12-11,2018-06-22
Q43371224,Luis Navajas Ramos,2018-06-22,2018-06-29
Q54932964,María José Segarra,2018-06-29,2020-01-15
Q43371224,Luis Navajas Ramos,2020-01-15,2020-02-26
Q54830302,Dolores Delgado,2020-02-26,2022-07-20
Q6005038,María Ángeles Sánchez Conde,2022-07-20,
