item,itemLabel,position,positionLabel,start,psid
Q11689876,Luis Planas,Q43157117,"Minister for Agriculture, Fisheries and Food",2018-06-07,Q11689876-6a96ece5-4144-65ce-2866-c374a47839bd
Q16302262,Raquel Sánchez Jiménez,Q16871885,Minister of Public Works of Spain,2021-07-12,Q16302262-0a89ae2c-4468-2ad6-1706-3682a5c0cd79
Q20535388,Nadia Calviño Santamaría,Q3113035,Deputy Prime Minister of Spain,2020-01-13,Q20535388-8db87dde-4258-84f7-fd3b-ae8cf019c82b
Q20535388,Nadia Calviño Santamaría,Q54905731,Minister for the Economy and Digital Transformation,2018-06-07,Q20535388-b6cfd9d7-4b65-94f4-6c93-689b48679c04
Q20908838,Pilar Alegría Continente,Q26252488,"Minister of Education, Culture and Sport",2021-07-12,Q20908838-9583d86f-4cb6-7800-b57d-7b073c48a364
Q21706297,Irene Montero,Q81923820,Minister for Equality,2020-01-13,Q21706297-841be9c7-42a3-b954-8971-dd9b299feca8
Q23939777,José Luis Escrivá Belmonte,Q108125366,"Minister for Inclusion, Social Security and Migration",2020-01-13,Q23939777-293C3B22-9716-4E12-9A35-4163018AEF75
Q24524789,Ione Belarra,Q81924131,Minister for Social Rights and 2030 Agenda,2021-03-31,Q24524789-0987e3a1-43d6-5052-ffeb-194d8cdefc2d
Q29906177,Diana Morant,Q54906436,"Minister of Science, Innovation and Universities",2021-07-12,Q29906177-fc438959-4e20-ff1d-eb57-a916b4b6db69
Q3315737,Miquel Iceta i Llorens,Q54909241,Minister of Culture and Sport,2021-07-12,Q3315737-db4ffe28-4b3c-7e7c-a84a-17103a31525b
Q3327963,Alberto Garzón,Q81926467,Minister for Consumer Affairs,2020-01-13,Q3327963-d68c75d8-4710-ca75-c348-cfac3f593148
Q3393973,Yolanda Díaz Pérez,Q6366492,Second Deputy Prime Minister,2020-07-12,Q3393973-45473E10-9800-4D01-9FD0-1895BAD115BC
Q3393973,Yolanda Díaz Pérez,Q87001438,"minister of Labor, Migration and Social Security",2020-01-13,Q3393973-b325d42a-499b-5054-80f7-8daa6a69c509
Q5412176,Joan Subirats,Q108125577,Minister for Universities,2021-12-20,Q5412176-e2629936-49f0-ae4f-8f77-1879c3d6610b
Q54806936,Teresa Ribera,Q54906062,Minister for Ecological Transition,2018-06-07,Q54806936-251ffcfd-45b1-4f47-d83f-3cbf62dc9d62
Q54806936,Teresa Ribera,Q6366494,Third Deputy Prime Minister of Spain,2021-07-12,Q54806936-2C37957C-2109-451C-AFC3-1D7EB2315C64
Q54833955,Reyes Maroto,Q54849885,"Minister of Industry, Commerce, and Tourism",2018-06-07,Q54833955-7e50226d-41bf-aa78-a86a-b2b71466b36b
Q55496545,Pilar Llop,Q24279063,Minister of Justice,2021-07-12,Q55496545-81c540a4-432f-8cba-0ae5-e32925bc9e76
Q5753193,Carolina Darias San Sebastián,Q85835511,Health Minister of Spain,2021-01-27,Q5753193-b44da06b-476d-7948-4cdf-9f275be17883
Q58331783,Félix Bolaños,Q43120886,Minister of the Presidency,2021-07-12,Q58331783-4ba40ff6-4566-d3b2-c0b4-8f7c23720427
Q5920849,Isabel Rodríguez,Q3398875,Spokesperson of the Government of Spain,2021-07-12,Q5920849-163091a6-482d-2300-deaa-ac74e5bf7e6f
Q5920849,Isabel Rodríguez,Q54906268,Minister for Territorial Policy,2021-07-12,Q5920849-63cd0d2a-42e6-5dcb-30a7-58f81db6a12d
Q5997107,Margarita Robles,Q26227641,Defence Minister of Spain,2018-06-07,Q5997107-39cbe856-4241-6b9e-b753-b15285372110
Q6003983,María Jesús Montero Cuadrado,Q26262735,Minister of the Treasury of Spain,2018-06-07,Q6003983-6f131a2a-41da-f30a-9610-38ffced79a14
Q6070218,Pedro Sánchez,Q844587,Prime Minister of Spain,2018-06-02,Q6070218-1ff96a16-41af-7699-7973-76610cc582d4
Q64595113,José Manuel Albares Bueno,Q54877757,"Minister of Foreign Affairs, European Union and Foreign Aid",2021-07-12,Q64595113-092e532b-4195-b2aa-944a-939f154bffe0
Q6746375,Fernando Grande Marlasca,Q26248440,Minister of the Interior of Spain,2018-06-07,Q6746375-c4b91848-4376-4341-7cf6-8fde37ba8cea
